line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names
2152;ggg;Gurgula;Gurgula language;;inc;Indo-Aryan;;;;Arab;
2153;ggk;Kungarakany;Kungarakany language;;aus-arn;Arnhem;;;;Latn;
2154;ggl;Ganglau;Ganglau language;;;;;;;
2155;ggn;Eastern Gurung;Eastern Gurung language;;;;;;;
2156;ggt;Gitua;Gitua language;;poz-ocw;Western Oceanic;;;;;
2157;ggu;Gban;Gban language;;dmn;Mande;;;;Latn;
2158;ggw;Gogodala;Gogodala language;;;;;;;
2159;gha;Ghadames;Ghadames language;;ber;Berber;;;;;Ghadamès
2160;ghe;Southern Ghale;Southern Ghale language;;;;;;;
2161;ghh;Northern Ghale;Northern Ghale language;;;;;;;
2162;ghk;Geko Karen;Geko Karen language;;;;;;;
2163;ghl;Ghulfan;Ghulfan language;;;;;;;
2164;ghn;Ghanongga;Ghanongga language;;poz-ocw;Western Oceanic;;;;;
2165;gho;Ghomara;Ghomara language;;ber;Berber;;;;;
2166;ghr;Ghera;Ghera language;;;;;;;
2167;ghs;Guhu-Samane;Guhu-Samane language;;;;;;;
2168;ght;Kutang Ghale;Kutang Ghale language;;;;;;;
2169;gia;Kitja;Kitja language;;;;;;;
2170;gib;Gibanawa;Gibanawa language;;;;;;;
2171;gid;Gidar;Gidar language;;cdc-cbm;Central Chadic;;;;Latn;
2172;gie;Guébie;Guébie language;;kro;Kru;;;;Latn;Gaɓogbo,Gabogbo
2173;gig;Goaria;Goaria language;;inc;Indo-Aryan;;;;Arab;
2174;gih;Githabul;Githabul language;;;;;;;
2175;gil;Gilbertese;Gilbertese language;;poz-mic;Micronesian;;;;Latn;Kiribati,Kiribatese
2176;gim;Papuan Gimi;Papuan Gimi language;;paa;Papuan;;;;;Gimi
2177;gin;Hinukh;Hinukh language;;cau-tsz;Tsezian;;;;;Hinuq,Hinux,Ginukh,Ginux
2178;gio;Gelao;Gelao language;;qfa-tak;Tai-Kadai;;;;;
2179;gip;Austronesian Gimi;Austronesian Gimi language;;poz-ocw;Western Oceanic;;;;;Gimi
2180;giq;Green Gelao;Green Gelao language;;qfa-tak;Tai-Kadai;;;;;Hagei,Hakhi
2181;gir;Red Gelao;Red Gelao language;;qfa-tak;Tai-Kadai;;;;;Vandu
2182;gis;North Giziga;North Giziga language;;;;;;;
2183;git;Gitxsan;Gitxsan language;;;;;;;
2184;giu;Mulao;Mulao language;;qfa-tak;Tai-Kadai;;;;;
2185;giw;White Gelao;White Gelao language;;qfa-tak;Tai-Kadai;;;;;Telue,Doulou,Tolo
2186;gix;Gilima;Gilima language;;nic-ubg;Ubangian;;;;Latn;
2187;giy;Giyug;Giyug language;;;;;;;
2188;giz;South Giziga;South Giziga language;;;;;;;
2189;gji;Geji;Geji language;;cdc-wst;West Chadic;;;;Latn;
2190;gjk;Kachi Koli;Kachi Koli language;;;;;;;
2191;gjm;Gunditjmara;Gunditjmara language;;;;;;;
2192;gjn;Gonja;Gonja language;;alv-kwa;Kwa;;;;Latn;
2193;gju;Gojri;Gojri language;;inc;Indo-Aryan;;;;;
2194;gka;Guya;Guya language;;ngf-fin;Finisterre;;;;Latn;
2195;gke;Ndai;Ndai language;;;;;;;
2196;gkn;Gokana;Gokana language;;nic-bco;Benue-Congo;;;;Latn;
2197;gko;Kok-Nar;Kok-Nar language;;aus-pmn;Paman;;;;Latn;
2198;gkp;Guinea Kpelle;Guinea Kpelle language;;;;;;;
2199;gl;Galician;Galician language;;roa;Romance;sortkey;;;Latn;
2200;glc;Bon Gula;Bon Gula language;;;;;;;
2201;gld;Nanai;Nanai language;;tuw;Tungusic;;;;Cyrl;
2202;glh;Northwest Pashayi;Northwest Pashayi language;;inc-dar;Dardic;;;;;
2203;gli;Guliguli;Guliguli language;;poz-ocw;Western Oceanic;;;;;
2204;glj;Kulaal;Kulaal language;;;;;;;
2205;glk;Gilaki;Gilaki language;;ira-wes;Western Iranian;;;;fa-Arab;
2206;glo;Galambu;Galambu language;;cdc-wst;West Chadic;;;;Latn;
2207;glr;Glaro-Twabo;Glaro-Twabo language;;;;;;;
2208;glu;Gula;Gula language;;csu;Central Sudanic;;;;;Sara Gula
2209;glw;Glavda;Glavda language;;cdc-cbm;Central Chadic;;;;Latn;
2210;gly;Gule;Gule language;;;;;;;
2211;gma;Gambera;Gambera language;;;;;;;
2212;gmb;Gula'alaa;Gula'alaa language;;poz-sls;Southeast Solomonic;;;;Latn;
2213;gmd;Mághdì;Mághdì language;;;;;;;
2214;gme-cgo;Crimean Gothic;Crimean Gothic language;;gme;East Germanic;;;exceptional;Latn;
2215;gmg;Magiyi;Magiyi language;;paa;Papuan;;;;Latn;Magɨyi
2216;gmh;Middle High German;Middle High German language;;gmw;West Germanic;;autodetect;;Latn;
2217;gml;Middle Low German;Middle Low German language;;gmw;West Germanic;;autodetect;;Latn;
2218;gmm;Gbaya-Mbodomo;Gbaya-Mbodomo language;;alv-sav;Savanna;;;;Latn;
2219;gmn;Gimnime;Gimnime language;;;;;;;
2220;gmq-bot;Westrobothnian;Westrobothnian language;;gmq;North Germanic;;;exceptional;Latn;
2221;gmq-gut;Gutnish;Gutnish language;;gmq;North Germanic;;;exceptional;Latn;
2222;gmq-jmk;Jamtish;Jamtish language;;gmq;North Germanic;;;exceptional;Latn;Jamtlandic
2223;gmq-mno;Middle Norwegian;Middle Norwegian language;;gmq;North Germanic;;;exceptional;Latn;
2224;gmq-oda;Old Danish;Old Danish language;;gmq;North Germanic;;;exceptional;Latn;
2225;gmq-osw;Old Swedish;Old Swedish language;;gmq;North Germanic;;;exceptional;Latn;
2226;gmq-pro;Proto-Norse;Proto-Norse language;;gmq;North Germanic;;;exceptional;Runr;Proto-Scandinavian,Primitive Norse,Proto-Nordic,Ancient Nordic,Ancient Scandinavian,Old Nordic,Old Scandinavian,Proto-North Germanic,North Proto-Germanic,Common Scandinavian
2227;gmq-scy;Scanian;Scanian language;;gmq;North Germanic;;;exceptional;Latn;
2228;gmu;Gumalu;Gumalu language;;;;;;;
2229;gmv;Gamo;Gamo language;;;;;;;
2230;gmw-cfr;Central Franconian;Central Franconian language;;gmw;West Germanic;;;exceptional;Latn;Mittelfränkisch,Ripuarian,Moselle Franconian,Colognian,Kölsch
2231;gmw-gts;Gottscheerish;Gottscheerish language;;gmw;West Germanic;;;exceptional;Latn;Gottscheerisch
2232;gmw-hfr;High Franconian;High Franconian language;;gmw;West Germanic;;;exceptional;Latn;East Franconian,South Franconian,Franconian,Oberfränkisch
2233;gmw-jdt;Jersey Dutch;Jersey Dutch language;;gmw;West Germanic;;;exceptional;Latn;
2234;gmw-rfr;Rhine Franconian;Rhine Franconian language;;gmw;West Germanic;;;exceptional;Latn;Rheinfränkisch,Rhenish Franconian,Hessian,Lorraine Franconian,Lorrainian,Lothringisch,Palatine German,Pfälzisch,Pälzisch,Palatinate German
2235;gmw-stm;Sathmar Swabian;Sathmar Swabian language;;gmw;West Germanic;;;exceptional;Latn;Satu Mare Swabian,Sathmarschwäbisch,Sathmarisch
2236;gmw-tsx;Transylvanian Saxon;Transylvanian Saxon language;;gmw;West Germanic;;;exceptional;Latn;Siebenbürger Saxon
2237;gmw-vog;Volga German;Volga German language;;gmw;West Germanic;;;exceptional;Latn;
2238;gmw-zps;Zipser German;Zipser German language;;gmw;West Germanic;;;exceptional;Latn;Zipser,Zipserisch,Outzäpsersch
2239;gmx;Magoma;Magoma language;;;;;;;
2240;gmy;Mycenaean Greek;Mycenaean Greek language;;grk;Hellenic;;;;Linb;
2241;gmz;Mgbo;Mgbo language;;alv-von;Volta-Niger;;;;;Mgbolizhia
2242;gn;Guaraní;Guaraní language;;tup-gua;Tupi-Guarani;;;;Latn;
2243;gna;Kaansa;Kaansa language;;;;;;;
2244;gnb;Gangte;Gangte language;;tbq-kuk;Kukish;;;;;
2245;gnc;Guanche;Guanche language;;ber;Berber;;;;;
2246;gnd;Zulgo-Gemzek;Zulgo-Gemzek language;;cdc-cbm;Central Chadic;;;;Latn;Zulgo,Gemzek,Mineo
2247;gne;Ganang;Ganang language;;;;;;;
2248;gng;Ngangam;Ngangam language;;;;;;;
2249;gnh;Lere;Lere language;;;;;;;
2250;gni;Gooniyandi;Gooniyandi language;;aus-bub;Bunuban;;;;Latn;
2251;gnk;ǁGana;ǁGana language;;;;;;;Gana
2252;gnl;Gangulu;Gangulu language;;;;;;;
2253;gnm;Ginuman;Ginuman language;;;;;;;
2254;gnn;Gumatj;Gumatj language;;aus-yol;Yolngu;;;;Latn;
2255;gnq;Gana;Gana language;;;;;;;
2256;gnr;Gureng Gureng;Gureng Gureng language;;;;;;;
2257;gnt;Guntai;Guntai language;;;;;;;
2258;gnu;Gnau;Gnau language;;qfa-tor;Torricelli;;;;;
2259;gnw;Western Bolivian Guaraní;Western Bolivian Guaraní language;;tup-gua;Tupi-Guarani;;;;;Simba,Simba Guarani
2260;gnz;Ganzi;Ganzi language;;nic-ubg;Ubangian;;;;Latn;
2261;goa;Guro;Guro language;;dmn;Mande;;;;Latn;
2262;gob;Playero;Playero language;;;;;;;
2263;goc;Gorakor;Gorakor language;;poz-ocw;Western Oceanic;;;;;
2264;god;Godié;Godié language;;;;;;;
2265;goe;Gongduk;Gongduk language;;;;;;;
2266;gof;Gofa;Gofa language;;omv;Omotic;;;;Latn,Ethi;
2267;gog;Gogo;Gogo language;;bnt;Bantu;;;;Latn;
2268;goh;Old High German;Old High German language;;gmw;West Germanic;;autodetect;;Latn;
2269;goi;Gobasi;Gobasi language;;;;;;Latn;Gobosi,Gebusi,Bibo
2270;goj;Gowlan;Gowlan language;;;;;;;
2271;gok;Gowli;Gowli language;;;;;;;
2272;gol;Gola;Gola language;;;;;;;
2273;gon;Gondi;Gondi language;;dra;Dravidian;;;;Telu,Gonm;Southern Gondi,Northern Gondi,Aheri Gondi,Adilabad Gondi,Dorla Gondi,Koya Gondi,Maria Gondi,Muria Gondi,Raj Gondi
2274;goo;Gone Dau;Gone Dau language;;poz-occ;Central-Eastern Oceanic;;;;;
2275;gop;Yeretuar;Yeretuar language;;poz-hce;Halmahera-Cenderawasih;;;;;
2276;goq;Gorap;Gorap language;;;;;;;
2277;gor;Gorontalo;Gorontalo language;;phi;Philippine;;;;Latn;
2278;got;Gothic;Gothic language;;gme;East Germanic;;autodetect;;Goth,Runr;
2279;gou;Gavar;Gavar language;;cdc-cbm;Central Chadic;;;;;Gawar
2280;gow;Gorowa;Gorowa language;;cus;Cushitic;;;;;
2281;gox;Gobu;Gobu language;;;;;;;
2282;goy;Goundo;Goundo language;;;;;;;
2283;goz;Gozarkhani;Gozarkhani language;;;;;;;
2284;gpa;Gupa-Abawa;Gupa-Abawa language;;;;;;;
2285;gpn;Taiap;Taiap language;;;;;;;
2286;gqa;Ga'anda;Ga'anda language;;cdc-cbm;Central Chadic;;;;Latn;
2287;gqi;Guiqiong;Guiqiong language;;sit-qia;Qiangic;;;;;Guìqióng,Guichong
2288;gqn;Kinikinao;Kinikinao language;;awd;Arawakan;;;;;Guana,Guaná,Guana (Brazil),Arawakan Guana
2289;gqr;Gor;Gor language;;;;;;;
2290;gqu;Qau;Qau language;;qfa-tak;Tai-Kadai;;;;;Gao,Aqao,Qau Gelao
2291;gra;Rajput Garasia;Rajput Garasia language;;inc;Indo-Aryan;;;;;
2292;grb;Grebo;Grebo language;;;;;;;
2293;grc;Ancient Greek;Ancient Greek language;;grk;Hellenic;sortkey;autodetect;;polytonic,Cprt;
2294;grd;Guruntum;Guruntum language;;cdc-wst;West Chadic;;;;Latn;
2295;grg;Madi;Madi language;;ngf-fin;Finisterre;;;;Latn;
2296;grh;Gbiri-Niragu;Gbiri-Niragu language;;;;;;;
2297;gri;Ghari;Ghari language;;poz-sls;Southeast Solomonic;;;;Latn;Gari,Tangarare,Sughu,West Guadalcanal
2298;grj;Southern Grebo;Southern Grebo language;;;;;;;
2299;grk-cal;Calabrian Greek;Calabrian Greek language;;grk;Hellenic;;;exceptional;Latn;Italian Greek,Bova
2300;grk-pro;Proto-Hellenic;Proto-Hellenic language;reconstructed;grk;Hellenic;;;exceptional;Latinx;
2301;grm;Kota Marudu Talantang;Kota Marudu Talantang language;;;;;;;
2302;gro;Groma;Groma language;;;;;;;
2303;grq;Gorovu;Gorovu language;;paa;Papuan;;;;Latn;
2304;grr;Taznatit;Taznatit language;;ber;Berber;;;;;
2305;grs;Gresi;Gresi language;;;;;;;
2306;grt;Garo;Garo language;;;;;;;
2307;gru;Kistane;Kistane language;;sem-eth;Ethiopian Semitic;;;;Latn;Soddo,Aymälläl
2308;grv;Central Grebo;Central Grebo language;;;;;;;
2309;grw;Gweda;Gweda language;;poz-ocw;Western Oceanic;;;;Latn;
2310;grx;Guriaso;Guriaso language;;;;;;;
2311;gry;Barclayville Grebo;Barclayville Grebo language;;;;;;Latn;
2312;grz;Guramalum;Guramalum language;;poz-ocw;Western Oceanic;;;;Latn;
2313;gse;Ghanaian Sign Language;Ghanaian Sign Language;;sgn;sign;;;;;
2314;gsg;German Sign Language;German Sign Language;;sgn-gsl;German Sign Languages;;;;Sgnw;Deutsche Gebärdensprache
2315;gsl;Gusilay;Gusilay language;;;;;;;
2316;gsm;Guatemalan Sign Language;Guatemalan Sign Language;;sgn;sign;;;;;
2317;gsn;Gusan;Gusan language;;ngf-fin;Finisterre;;;;Latn;
2318;gso;Southwest Gbaya;Southwest Gbaya language;;alv-sav;Savanna;;;;Latn;
2319;gsp;Wasembo;Wasembo language;;;;;;;
2320;gss;Greek Sign Language;Greek Sign Language;;sgn;sign;;;;;
2321;gsw;Alemannic German;Alemannic German language;;gmw;West Germanic;;;;Latn;Swiss German,Walser German,Walserdeutsch,Walser,Wallisertiitsch,Italian Walser,Pomattertitsch,Formazza,Kampel,Remmaljertittschu,Rimella,Chalchoufe,Titzschu,Alagna,Greschóneytitsch,Greschóney,Greschoney,Gressoney,Éischemtöitschu,Issime
2322;gta;Guató;Guató language;;qfa-iso;isolate;;;;Latn;
2323;gti;Gbati-ri;Gbati-ri language;;;;;;;
2324;gtu;Aghu Tharrnggala;Aghu Tharrnggala language;;aus-pmn;Paman;;;;Latn;Aghu Tharnggala,Aghu Tharnggalu,Tharrnggala,Gogo Mini,Kuku Mini
2325;gu;Gujarati;Gujarati language;;inc;Indo-Aryan;;;;Gujr;
2326;gua;Shiki;Shiki language;;;;;;;
2327;gub;Guajajára;Guajajára language;;tup-gua;Tupi-Guarani;;;;Latn;
2328;guc;Wayuu;Wayuu language;;awd;Arawakan;;;;Latn;Guajiro,Goajiro,Uagiro
2329;gud;Yocoboué Dida;Yocoboué Dida language;;;;;;;
2330;gue;Gurindji;Gurindji language;;aus-pam;Pama-Nyungan;;;;Latn;
2331;guf;Gupapuyngu;Gupapuyngu language;;aus-yol;Yolngu;;;;Latn;
2332;gug;Paraguayan Guaraní;Paraguayan Guaraní language;;tup-gua;Tupi-Guarani;;;;Latn;Jopará,Yopará
2333;guh;Guahibo;Guahibo language;;;;;;Latn;
2334;gui;Eastern Bolivian Guaraní;Eastern Bolivian Guaraní language;;tup-gua;Tupi-Guarani;;;;Latn;Ava Guaraní,Chiriguanos
2335;guk;Gumuz;Gumuz language;;;;;;;
2336;gul;Gullah;Gullah language;;crp;creole or pidgin;;;;Latn;Geechee,Sea Island Creole English
2337;gum;Guambiano;Guambiano language;;;;;;;
2338;gun;Mbyá Guaraní;Mbyá Guaraní language;;tup-gua;Tupi-Guarani;;;;Latn;Mbyá,Mbya,Mbyhá,Mbiá,Mbua,Mbüá,Mbü'a,Mbü'a Guaraní,Jeguaká Tenondé,Bwihá,Caiua,Kaiwá,Kayová,Cahygua,Caingua
2339;guo;Guayabero;Guayabero language;;;;;;;
2340;gup;Gunwinggu;Gunwinggu language;;aus-gun;Gunwinyguan;;;;Latn;
2341;guq;Aché;Aché language;;tup;Tupian;;;;Latn;Guayaki
2342;gur;Farefare;Farefare language;;;;;;Latn;Frafra,Gurene,Gurenɛ,Gurenne,Gudenne,Gudeni,Zuadeni,Nankani,Naani,Nankanse,Ninkare,Booni
2343;gus;Guinean Sign Language;Guinean Sign Language;;sgn;sign;;;;;
2344;gut;Maléku Jaíka;Maléku Jaíka language;;cba;Chibchan;;;;Latn;
2345;guu;Yanomamö;Yanomamö language;;;;;;;
2346;guv;Gey;Gey language;;;;;;;
2347;guw;Gun;Gun language;;alv-von;Volta-Niger;;;;Latn;Gun-Gbe,Gungbe
2348;gux;Gourmanchéma;Gourmanchéma language;;;;;;;
2349;guz;Gusii;Gusii language;;bnt;Bantu;;;;Latn;
2350;gv;Manx;Manx language;;cel-gae;Goidelic;sortkey;;;Latn;Manx Gaelic
2351;gva;Kaskihá;Kaskihá language;;sai-mas;Mascoian;;;;Latn;Guana,Guaná,Guana (Paraguay),Mascoian Guana
2352;gvc;Guanano;Guanano language;;sai-tuc;Tucanoan;;;;Latn;
2353;gve;Duwet;Duwet language;;poz-ocw;Western Oceanic;;;;Latn;
2354;gvf;Golin;Golin language;;ngf;Trans-New Guinea;;;;Latn;
2355;gvj;Guajá;Guajá language;;tup;Tupian;;;;Latn;Awá,Ayaya,Guaxare,Wazaizara
2356;gvl;Gulay;Gulay language;;;;;;;
2357;gvm;Gurmana;Gurmana language;;;;;;;
2358;gvn;Kuku-Yalanji;Kuku-Yalanji language;;;;;;;
2359;gvo;Gavião do Jiparaná;Gavião do Jiparaná language;;tup;Tupian;;;;Latn;Gavião of Jiparaná,Digüt,Ikolen,Gavião do Rondônia,Zoró
2360;gvp;Pará Gavião;Pará Gavião language;;;;;;;
2361;gvr;Western Gurung;Western Gurung language;;;;;;;
2362;gvs;Gumawana;Gumawana language;;poz-ocw;Western Oceanic;;;;Latn;
2363;gvy;Guyani;Guyani language;;;;;;;
2364;gwa;Mbato;Mbato language;;;;;;;
2365;gwb;Gwa;Gwa language;;;;;;;
2366;gwc;Kalami;Kalami language;;inc-dar;Dardic;;;;Arab;
2367;gwd;Gawwada;Gawwada language;;cus;Cushitic;;;;;
2368;gwe;Gweno;Gweno language;;bnt;Bantu;;;;Latn;
2369;gwf;Gowro;Gowro language;;;;;;;
2370;gwg;Moo;Moo language;;;;;;;
2371;gwi;Gwich'in;Gwich'in language;;ath;Athabaskan;;;;Latn;Gwich’in,Kutchin,Takudh,Tukudh,Loucheux
2372;gwj;Gcwi;Gcwi language;;;;;;;Gǀwi,Gǀui
2373;gwm;Awngthim;Awngthim language;;;;;;;
2374;gwn;Gwandara;Gwandara language;;;;;;;
2375;gwr;Gwere;Gwere language;;bnt;Bantu;;;;Latn;
2376;gwt;Gawar-Bati;Gawar-Bati language;;;;;;;
2377;gwu;Guwamu;Guwamu language;;;;;;;
2378;gww;Kwini;Kwini language;;;;;;;
2379;gwx;Gua;Gua language;;;;;;;
2380;gxx;Wè Southern;Wè Southern language;;;;;;;
2381;gya;Northwest Gbaya;Northwest Gbaya language;;alv-sav;Savanna;;;;Latn;
2382;gyb;Garus;Garus language;;;;;;;
2383;gyd;Kayardild;Kayardild language;;aus-tnk;Tangkic;;;;Latn;
2384;gye;Gyem;Gyem language;;;;;;;
2385;gyf;Gungabula;Gungabula language;;;;;;;
2386;gyg;Gbayi;Gbayi language;;nic-ubg;Ubangian;;;;Latn;
2387;gyi;Gyele;Gyele language;;;;;;;
2388;gyl;Gayil;Gayil language;;;;;;;
2389;gym;Ngäbere;Ngäbere language;;;;;;;
2390;gyn;Guyanese Creole English;Guyanese Creole English language;;;;;;;
2391;gyr;Guarayu;Guarayu language;;tup;Tupian;;;;Latn;Gwarayú
2392;gyy;Gunya;Gunya language;;aus-pam;Pama-Nyungan;;;;Latn;
2393;gza;Ganza;Ganza language;;;;;;;
2394;gzi;Gazi;Gazi language;;ira-wes;Western Iranian;;;;fa-Arab;
2395;gzn;Gane;Gane language;;poz-hce;Halmahera-Cenderawasih;;;;Latn;
2396;ha;Hausa;Hausa language;;cdc-wst;West Chadic;;;;Latn,Arab;
2397;haa;Han;Han language;;ath-nor;North Athabaskan;;;;Latn;Hän,Dawson,Moosehide,Han-Kutchin
2398;hab;Hanoi Sign Language;Hanoi Sign Language;;sgn;sign;;;;;
2399;hac;Gurani;Gurani language;;ira-wes;Western Iranian;;;;Arab;Gorani,Avromani,Awroman,Awromani,Hawramani,Hawrami,Hewrami,Hourami,Howrami,Ourami
2400;had;Hatam;Hatam language;;;;;;;
2401;haf;Haiphong Sign Language;Haiphong Sign Language;;sgn;sign;;;;;
2402;hag;Hanga;Hanga language;;nic-gur;Gur;;;;Latn;
2403;hah;Hahon;Hahon language;;poz-ocw;Western Oceanic;;;;;
2404;hai;Haida;Haida language;;qfa-iso;isolate;;;;Latn;
2405;haj;Hajong;Hajong language;;qfa-mix;mixed;;;;Beng,Latn;
2406;hak;Hakka;Hakka language;;zhx;Sinitic;;;;Hani;
2407;hal;Halang;Halang language;;mkh;Mon-Khmer;;;;;
2408;ham;Hewa;Hewa language;;;;;;;
2409;hao;Hakö;Hakö language;;poz-ocw;Western Oceanic;;;;;
2410;hap;Hupla;Hupla language;;;;;;;
2411;har;Harari;Harari language;;sem-eth;Ethiopian Semitic;;;;Ethi;
2412;has;Haisla;Haisla language;;wak;Wakashan;;;;;
2413;hav;Havu;Havu language;;bnt;Bantu;;;;Latn;
2414;haw;Hawaiian;Hawaiian language;;poz-pol;Polynesian;sortkey;;;Latn;
2415;hax;Southern Haida;Southern Haida language;;;;;;;
2416;hay;Haya;Haya language;;;;;;;
2417;haz;Hazaragi;Hazaragi language;;;;;;;
2418;hba;Hamba;Hamba language;;;;;;;
2419;hbb;Huba;Huba language;;cdc-cbm;Central Chadic;;;;;Kilba
2420;hbn;Heiban;Heiban language;;;;;;;
2421;hbu;Habu;Habu language;;plf;Central Malayo-Polynesian;;;;;
2422;hca;Andaman Creole Hindi;Andaman Creole Hindi language;;;;;;;
2423;hch;Huichol;Huichol language;;azc;Uto-Aztecan;;;;Latn;
2424;hdn;Northern Haida;Northern Haida language;;;;;;;
2425;hds;Honduras Sign Language;Honduras Sign Language;;sgn;sign;;;;;Honduran Sign Language
2426;hdy;Hadiyya;Hadiyya language;;cus;Cushitic;;;;;
2427;he;Hebrew;Hebrew language;;sem-can;Canaanite;;autodetect;;Hebr,Phnx,Brai;Ivrit
2428;hea;Northern Qiandong Miao;Northern Qiandong Miao language;;hmn;Hmong;;;;;Black Miao
2429;hed;Herdé;Herdé language;;;;;;;
2430;heg;Helong;Helong language;;plf;Central Malayo-Polynesian;;;;;
2431;heh;Hehe;Hehe language;;bnt;Bantu;;;;Latn;
2432;hei;Heiltsuk;Heiltsuk language;;wak;Wakashan;;;;;
2433;hem;Hemba;Hemba language;;;;;;;
2434;hgm;Haiǁom;Haiǁom language;;khi-kho;Khoe;;;;Latn;
2435;hgw;Haigwai;Haigwai language;;poz-ocw;Western Oceanic;;;;;
2436;hhi;Hoia Hoia;Hoia Hoia language;;;;;;;
2437;hhr;Kerak;Kerak language;;;;;;;
2438;hhy;Hoyahoya;Hoyahoya language;;;;;;;
2439;hi;Hindi;Hindi language;;inc;Indo-Aryan;;;;Deva,Guru;Braj,Brij Bhasha,Braj Bhasha,Braj Bhāshā,Braj Bhakha,Dehaati Zabaan
2440;hia;Lamang;Lamang language;;cdc-cbm;Central Chadic;;;;Latn;
2441;hib;Hibito;Hibito language;;;;;;;
2442;hid;Hidatsa;Hidatsa language;;sio;Siouan;;;;;
2443;hif;Fiji Hindi;Fiji Hindi language;;inc;Indo-Aryan;;;;Latn;
2444;hig;Kamwe;Kamwe language;;cdc-cbm;Central Chadic;;;;;Higgi,Higi
2445;hih;Pamosu;Pamosu language;;;;;;;
2446;hii;Hinduri;Hinduri language;;;;;;;
2447;hij;Hijuk;Hijuk language;;;;;;;
2448;hik;Seit-Kaitetu;Seit-Kaitetu language;;;;;;;
2449;hil;Hiligaynon;Hiligaynon language;;phi;Philippine;;autodetect;;Latn;
2450;hio;Tshwa;Tshwa language;;;;;;;Tsoa,Kua,Cua,Hiechware,Cirecire,Cire-cire,Cire-Cire,Cire Cire
2451;hir;Himarimã;Himarimã language;;;;;;;
2452;hit;Hittite;Hittite language;;ine-ana;Anatolian;;;;Xsux;
2453;hiw;Hiw;Hiw language;;poz-vnc;North-Central Vanuatu;;;;;
2454;hix;Hixkaryana;Hixkaryana language;;sai-car;Cariban;;;;Latn;Hixkaryána
2455;hji;Haji;Haji language;;;;;;;
2456;hka;Kahe;Kahe language;;bnt;Bantu;;;;Latn;
2457;hke;Hunde;Hunde language;;bnt;Bantu;;;;Latn;
2458;hkk;Hunjara-Kaina Ke;Hunjara-Kaina Ke language;;;;;;;
2459;hks;Hong Kong Sign Language;Hong Kong Sign Language;;sgn;sign;;;;;
2460;hla;Halia;Halia language;;poz-ocw;Western Oceanic;;;;;
2461;hlb;Halbi;Halbi language;;inc;Indo-Aryan;;;;Deva,Orya;
2462;hld;Halang Doan;Halang Doan language;;;;;;;
2463;hle;Hlersu;Hlersu language;;tbq-lol;Loloish;;;;;Sansu
2464;hlt;Nga La;Nga La language;;tbq-kuk;Kukish;;;;;Matu Chin,Matu
2465;hma;Southern Mashan Hmong;Southern Mashan Hmong language;;hmn;Hmong;;;;;Southern Mashan Miao
2466;hmb;Humburi Senni Songhay;Humburi Senni Songhay language;;;;;;;
2467;hmc;Central Huishui Hmong;Central Huishui Hmong language;;hmn;Hmong;;;;;Central Huishui Miao
2468;hmd;A-Hmao;A-Hmao language;;hmn;Hmong;;;;Latn,Plrd;A Hmao,Big Flowery Miao,Large Flowery Miao
2469;hme;Eastern Huishui Hmong;Eastern Huishui Hmong language;;hmn;Hmong;;;;;Eastern Huishui Miao
2470;hmf;Hmong Don;Hmong Don language;;hmn;Hmong;;;;;
2471;hmg;Southwestern Guiyang Hmong;Southwestern Guiyang Hmong language;;hmn;Hmong;;;;;
2472;hmh;Southwestern Huishui Hmong;Southwestern Huishui Hmong language;;hmn;Hmong;;;;;Southwestern Huishui Miao
2473;hmi;Northern Huishui Hmong;Northern Huishui Hmong language;;hmn;Hmong;;;;;Northern Huishui Miao
2474;hmj;Ge;Ge language;;hmn;Hmong;;;;;Gedou Miao
2475;hmk;Maek;Maek language;;;;;;;
2476;hml;Luopohe Hmong;Luopohe Hmong language;;hmn;Hmong;;;;;
2477;hmm;Central Mashan Hmong;Central Mashan Hmong language;;hmn;Hmong;;;;;Central Mashan Miao
2478;hmn-pro;Proto-Hmong;Proto-Hmong language;reconstructed;hmn;Hmong;;;exceptional;Latinx;
2479;hmp;Northern Mashan Hmong;Northern Mashan Hmong language;;hmn;Hmong;;;;;Northern Mashan Miao
2480;hmq;Eastern Qiandong Miao;Eastern Qiandong Miao language;;hmn;Hmong;;;;;Black Miao
2481;hmr;Hmar;Hmar language;;tbq-kuk;Kukish;;;;;
2482;hms;Southern Qiandong Miao;Southern Qiandong Miao language;;hmn;Hmong;;;;;Black Miao
2483;hmt;Hamtai;Hamtai language;;;;;;;Kapau
2484;hmu;Hamap;Hamap language;;;;;;;
2485;hmv;Hmong Dô;Hmong Dô language;;hmn;Hmong;;;;;Hmong Do
2486;hmw;Western Mashan Hmong;Western Mashan Hmong language;;hmn;Hmong;;;;;Western Mashan Miao
2487;hmx-mie-pro;Proto-Mien;Proto-Mien language;reconstructed;hmx-mie;Mien;;;exceptional;Latinx;
2488;hmx-pro;Proto-Hmong-Mien;Proto-Hmong-Mien language;reconstructed;hmx;Hmong-Mien;;;exceptional;Latinx;
2489;hmy;Southern Guiyang Hmong;Southern Guiyang Hmong language;;hmn;Hmong;;;;;
2490;hmz;Hmong Shua;Hmong Shua language;;hmn;Hmong;;;;;Hmong Sua
2491;hna;Mina;Mina language;;cdc-cbm;Central Chadic;;;;;Mina (Cameroon),Hina,Besleri
